"id","type_id","item_id","text","referencedTopic_id"
9775,1,201523,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9776,1,201524,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9777,1,201525,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9778,1,201526,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9779,1,201527,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9780,1,201528,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9781,1,201529,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9782,1,201530,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9783,1,201531,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9784,1,201532,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9785,1,201533,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9786,1,201534,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9787,1,201535,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9788,1,201536,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9789,1,201537,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9790,1,201538,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9791,1,201539,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9792,1,201540,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9793,1,201541,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9794,1,201542,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9795,1,201543,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9796,1,201544,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9797,1,201545,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9798,1,201546,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9799,1,201547,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9800,1,201548,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9801,1,201549,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9802,1,202395,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9803,1,202396,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9804,1,202397,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9805,1,202398,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9806,1,202399,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9807,1,202401,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9808,1,202402,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9809,1,202403,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9810,1,202404,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9811,1,202405,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9812,1,202406,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9813,1,202407,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9814,1,202408,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9815,1,202409,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9816,1,202410,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9817,1,202411,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9818,1,202412,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9819,1,202413,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9820,1,202414,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9821,1,202415,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9822,1,202416,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9823,1,202417,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9824,1,202418,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9825,1,202419,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9826,1,202420,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9827,1,202421,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9828,1,202422,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9829,1,202423,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9830,1,202424,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9831,1,202425,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9832,1,202426,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9833,1,202427,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9834,1,202428,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9835,1,202429,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9836,1,202430,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9837,1,202431,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9838,1,202432,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9839,1,202433,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9840,1,202434,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9841,1,202435,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9842,1,202436,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9843,1,202437,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9844,1,202438,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9845,1,202439,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9846,1,202440,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9847,1,202441,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9848,1,202442,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9849,1,202443,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9850,1,202444,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9851,1,202445,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9852,1,202446,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9853,1,202447,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9854,1,202448,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9855,1,202449,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9856,1,202450,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9857,1,202451,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9858,1,202452,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9859,1,202453,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9860,1,202454,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9861,1,202455,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9862,1,202456,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9863,1,202457,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9864,1,202458,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9865,1,202459,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9866,1,202460,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9867,1,202461,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9868,1,202462,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9869,1,202463,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9870,1,202464,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9871,1,202465,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9872,1,202466,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9873,1,202467,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9874,1,202468,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9875,1,202469,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9876,1,202470,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9877,1,202471,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9878,1,202472,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9879,1,202473,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9880,1,202474,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9881,1,202475,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9882,1,202476,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9883,1,202477,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9884,1,202478,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9885,1,202479,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9886,1,202480,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9887,1,202481,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9888,1,202482,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9889,1,202483,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9890,1,202484,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9891,1,202485,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9892,1,202486,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9893,1,202487,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9894,1,202488,"Invalid volume ""2019"" was replaced.  Please verify new volume.",
9895,1,107196,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9896,1,107280,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9897,1,107317,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9898,1,107324,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9899,1,107395,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9900,1,107538,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9901,1,107602,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9902,1,107614,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9903,1,107664,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9904,1,107692,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9905,1,107726,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9906,1,107817,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9907,1,107989,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9908,1,108046,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9909,1,108295,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9910,1,108473,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9911,1,108519,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9912,1,108577,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9913,1,108664,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9914,1,108665,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9915,1,108774,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9916,1,108888,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9917,1,108964,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9918,1,108995,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9919,1,109012,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9920,1,109068,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9921,1,109093,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9922,1,109102,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9923,1,109220,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9924,1,109231,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9925,1,109245,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9926,1,109249,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9927,1,109416,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9928,1,109428,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9929,1,109429,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9930,1,109433,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9931,1,109438,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9932,1,109449,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9933,1,109450,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9934,1,109451,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9935,1,109649,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9936,1,109697,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9937,1,109717,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9938,1,109719,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9939,1,109782,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9940,1,109784,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9941,1,109786,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9942,1,109837,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9943,1,109854,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9944,1,109855,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9945,1,109856,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9946,1,109863,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9947,1,109962,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
9948,1,109980,"Invalid volume ""1982"" was replaced.  Please verify new volume.",
